match_id,season,start_date,innings,batting_team,bowling_team,striker,runs_off_bat,balls_faced,strike_rate,50s,100s,wicket_status,batter_labels,message,runs_range
1252275,2021,05-06-2021,1,Central Sparks,Southern Vipers,Marie Kelly,0,6,0,0,0,out,Marie Kelly (Central Sparks),vs Southern Vipers (05/06/2021),<20
1252275,2021,05-06-2021,1,Central Sparks,Southern Vipers,RA Fackrell,4,14,28.57,0,0,out,RA Fackrell (Central Sparks),vs Southern Vipers (05/06/2021),<20
1252275,2021,05-06-2021,1,Central Sparks,Southern Vipers,S Butler,2,8,25,0,0,out,S Butler (Central Sparks),vs Southern Vipers (05/06/2021),<20
1252275,2021,05-06-2021,1,Central Sparks,Southern Vipers,S Glenn,40,38,105.26,0,0,out,S Glenn (Central Sparks),vs Southern Vipers (05/06/2021),20-49
1252275,2021,05-06-2021,2,Southern Vipers,Central Sparks,AZ Monaghan,0,3,0,0,0,not out,AZ Monaghan (Southern Vipers),vs Central Sparks (05/06/2021),<20
1252275,2021,05-06-2021,2,Southern Vipers,Central Sparks,CE Dean,0,1,0,0,0,out,CE Dean (Southern Vipers),vs Central Sparks (05/06/2021),<20
1252275,2021,05-06-2021,2,Southern Vipers,Central Sparks,CE Rudd,10,29,34.48,0,0,out,CE Rudd (Southern Vipers),vs Central Sparks (05/06/2021),<20
1252275,2021,05-06-2021,2,Southern Vipers,Central Sparks,CM Taylor,0,3,0,0,0,out,CM Taylor (Southern Vipers),vs Central Sparks (05/06/2021),<20
1252275,2021,05-06-2021,2,Southern Vipers,Central Sparks,DN Wyatt,61,87,70.11,1,0,out,DN Wyatt (Southern Vipers),vs Central Sparks (05/06/2021),50-99
1252275,2021,05-06-2021,2,Southern Vipers,Central Sparks,E Windsor,14,22,63.64,0,0,out,E Windsor (Southern Vipers),vs Central Sparks (05/06/2021),<20
1252275,2021,05-06-2021,2,Southern Vipers,Central Sparks,EM McCaughan,0,1,0,0,0,out,EM McCaughan (Southern Vipers),vs Central Sparks (05/06/2021),<20
1252275,2021,05-06-2021,2,Southern Vipers,Central Sparks,GA Elwiss,0,3,0,0,0,out,GA Elwiss (Southern Vipers),vs Central Sparks (05/06/2021),<20
1252275,2021,05-06-2021,2,Southern Vipers,Central Sparks,GL Adams,3,21,14.29,0,0,out,GL Adams (Southern Vipers),vs Central Sparks (05/06/2021),<20
1252275,2021,05-06-2021,2,Southern Vipers,Central Sparks,ME Bouchier,1,2,50,0,0,out,ME Bouchier (Southern Vipers),vs Central Sparks (05/06/2021),<20
1252275,2021,05-06-2021,2,Southern Vipers,Central Sparks,TG Norris,1,3,33.33,0,0,out,TG Norris (Southern Vipers),vs Central Sparks (05/06/2021),<20
1252276,2021,12-06-2021,1,South East Stars,Northern Diamonds,A Capsey,21,32,65.62,0,0,out,A Capsey (South East Stars),vs Northern Diamonds (12/06/2021),20-49
1252276,2021,12-06-2021,1,South East Stars,Northern Diamonds,A Cranstone,42,32,131.25,0,0,not out,A Cranstone (South East Stars),vs Northern Diamonds (12/06/2021),20-49
1252276,2021,12-06-2021,1,South East Stars,Northern Diamonds,AN Davidson-Richards,14,43,32.56,0,0,out,AN Davidson-Richards (South East Stars),vs Northern Diamonds (12/06/2021),<20
1252276,2021,12-06-2021,1,South East Stars,Northern Diamonds,BF Smith,31,37,83.78,0,0,out,BF Smith (South East Stars),vs Northern Diamonds (12/06/2021),20-49
1252276,2021,12-06-2021,1,South East Stars,Northern Diamonds,C Brewer,25,46,54.35,0,0,out,C Brewer (South East Stars),vs Northern Diamonds (12/06/2021),20-49
1252276,2021,12-06-2021,1,South East Stars,Northern Diamonds,GJ Gibbs,1,2,50,0,0,out,GJ Gibbs (South East Stars),vs Northern Diamonds (12/06/2021),<20
1252276,2021,12-06-2021,1,South East Stars,Northern Diamonds,KE White,73,93,78.49,1,0,out,KE White (South East Stars),vs Northern Diamonds (12/06/2021),50-99
1252276,2021,12-06-2021,1,South East Stars,Northern Diamonds,PA Franklin,28,25,112,0,0,not out,PA Franklin (South East Stars),vs Northern Diamonds (12/06/2021),20-49
1252276,2021,12-06-2021,2,Northern Diamonds,South East Stars,A Campbell,0,5,0,0,0,out,A Campbell (Northern Diamonds),vs South East Stars (12/06/2021),<20
1252276,2021,12-06-2021,2,Northern Diamonds,South East Stars,AL MacDonald,5,7,71.43,0,0,out,AL MacDonald (Northern Diamonds),vs South East Stars (12/06/2021),<20
1252276,2021,12-06-2021,2,Northern Diamonds,South East Stars,BA Langston,59,58,101.72,1,0,not out,BA Langston (Northern Diamonds),vs South East Stars (12/06/2021),50-99
1252276,2021,12-06-2021,2,Northern Diamonds,South East Stars,HJ Armitage,21,24,87.5,0,0,out,HJ Armitage (Northern Diamonds),vs South East Stars (12/06/2021),20-49
1252276,2021,12-06-2021,2,Northern Diamonds,South East Stars,JL Gunn,50,72,69.44,1,0,out,JL Gunn (Northern Diamonds),vs South East Stars (12/06/2021),50-99
1252276,2021,12-06-2021,2,Northern Diamonds,South East Stars,LCN Smith,7,8,87.5,0,0,not out,LCN Smith (Northern Diamonds),vs South East Stars (12/06/2021),<20
1252276,2021,12-06-2021,2,Northern Diamonds,South East Stars,RHM Hopkins,12,20,60,0,0,out,RHM Hopkins (Northern Diamonds),vs South East Stars (12/06/2021),<20
1252276,2021,12-06-2021,2,Northern Diamonds,South East Stars,SJ Taylor,2,6,33.33,0,0,out,SJ Taylor (Northern Diamonds),vs South East Stars (12/06/2021),<20
1252276,2021,12-06-2021,2,Northern Diamonds,South East Stars,SL Kalis,76,110,69.09,1,0,out,SL Kalis (Northern Diamonds),vs South East Stars (12/06/2021),50-99
1252277,2021,12-06-2021,1,Sunrisers,Lightning,AD Carr,10,15,66.67,0,0,out,AD Carr (Sunrisers),vs Lightning (12/06/2021),<20
1252277,2021,12-06-2021,1,Sunrisers,Lightning,AJ Macleod,4,23,17.39,0,0,out,AJ Macleod (Sunrisers),vs Lightning (12/06/2021),<20
1252277,2021,12-06-2021,1,Sunrisers,Lightning,CL Griffith,33,60,55,0,0,out,CL Griffith (Sunrisers),vs Lightning (12/06/2021),20-49
1252277,2021,12-06-2021,1,Sunrisers,Lightning,G Scrivens,3,10,30,0,0,out,G Scrivens (Sunrisers),vs Lightning (12/06/2021),<20
1252277,2021,12-06-2021,1,Sunrisers,Lightning,GKS Gole,0,2,0,0,0,out,GKS Gole (Sunrisers),vs Lightning (12/06/2021),<20
1252277,2021,12-06-2021,1,Sunrisers,Lightning,J Gardner,0,4,0,0,0,out,J Gardner (Sunrisers),vs Lightning (12/06/2021),<20
1252277,2021,12-06-2021,1,Sunrisers,Lightning,K Speed,2,7,28.57,0,0,out,K Speed (Sunrisers),vs Lightning (12/06/2021),<20
1252277,2021,12-06-2021,1,Sunrisers,Lightning,KL Coppack,6,14,42.86,0,0,not out,KL Coppack (Sunrisers),vs Lightning (12/06/2021),<20
1252277,2021,12-06-2021,1,Sunrisers,Lightning,KL Midwood,10,20,50,0,0,not out,KL Midwood (Sunrisers),vs Lightning (12/06/2021),<20
1252277,2021,12-06-2021,1,Sunrisers,Lightning,KS Castle,52,68,76.47,1,0,out,KS Castle (Sunrisers),vs Lightning (12/06/2021),50-99
1252277,2021,12-06-2021,1,Sunrisers,Lightning,ND Dattani,65,94,69.15,1,0,out,ND Dattani (Sunrisers),vs Lightning (12/06/2021),50-99
1252277,2021,12-06-2021,2,Lightning,Sunrisers,AJ Freeborn,44,49,89.8,0,0,out,AJ Freeborn (Lightning),vs Sunrisers (12/06/2021),20-49
1252277,2021,12-06-2021,2,Lightning,Sunrisers,KE Bryce,12,32,37.5,0,0,out,KE Bryce (Lightning),vs Sunrisers (12/06/2021),<20
1252277,2021,12-06-2021,2,Lightning,Sunrisers,LF Higham,26,31,83.87,0,0,out,LF Higham (Lightning),vs Sunrisers (12/06/2021),20-49
1252277,2021,12-06-2021,2,Lightning,Sunrisers,ML Kirk,57,71,80.28,1,0,out,ML Kirk (Lightning),vs Sunrisers (12/06/2021),50-99
1252277,2021,12-06-2021,2,Lightning,Sunrisers,SB Odedra,24,37,64.86,0,0,not out,SB Odedra (Lightning),vs Sunrisers (12/06/2021),20-49
1252277,2021,12-06-2021,2,Lightning,Sunrisers,SJ Bryce,16,37,43.24,0,0,out,SJ Bryce (Lightning),vs Sunrisers (12/06/2021),<20
1252277,2021,12-06-2021,2,Lightning,Sunrisers,T Graves,5,4,125,0,0,not out,T Graves (Lightning),vs Sunrisers (12/06/2021),<20
1252278,2021,12-06-2021,1,Central Sparks,Thunder,CK Boycott,17,41,41.46,0,0,out,CK Boycott (Central Sparks),vs Thunder (12/06/2021),<20
1252278,2021,12-06-2021,1,Central Sparks,Thunder,E Jones,100,154,64.94,0,1,not out,E Jones (Central Sparks),vs Thunder (12/06/2021),>=100
1252278,2021,12-06-2021,1,Central Sparks,Thunder,EA Russell,2,4,50,0,0,out,EA Russell (Central Sparks),vs Thunder (12/06/2021),<20
1252278,2021,12-06-2021,1,Central Sparks,Thunder,GK Davis,4,4,100,0,0,out,GK Davis (Central Sparks),vs Thunder (12/06/2021),<20
1252278,2021,12-06-2021,1,Central Sparks,Thunder,GM Davies,0,6,0,0,0,out,GM Davies (Central Sparks),vs Thunder (12/06/2021),<20
1252278,2021,12-06-2021,1,Central Sparks,Thunder,IECM Wong,18,23,78.26,0,0,out,IECM Wong (Central Sparks),vs Thunder (12/06/2021),<20
1252278,2021,12-06-2021,1,Central Sparks,Thunder,M Home,1,5,20,0,0,out,M Home (Central Sparks),vs Thunder (12/06/2021),<20
1252278,2021,12-06-2021,1,Central Sparks,Thunder,P Davies,0,1,0,0,0,out,P Davies (Central Sparks),vs Thunder (12/06/2021),<20
1252278,2021,12-06-2021,1,Central Sparks,Thunder,RA Fackrell,7,8,87.5,0,0,out,RA Fackrell (Central Sparks),vs Thunder (12/06/2021),<20
1252278,2021,12-06-2021,1,Central Sparks,Thunder,S Butler,25,60,41.67,0,0,out,S Butler (Central Sparks),vs Thunder (12/06/2021),20-49
1252278,2021,12-06-2021,1,Central Sparks,Thunder,S Glenn,0,6,0,0,0,out,S Glenn (Central Sparks),vs Thunder (12/06/2021),<20
1252278,2021,12-06-2021,2,Thunder,Central Sparks,A Hartley,4,3,133.33,0,0,not out,A Hartley (Thunder),vs Central Sparks (12/06/2021),<20
1252278,2021,12-06-2021,2,Thunder,Central Sparks,DL Collins,8,25,32,0,0,not out,DL Collins (Thunder),vs Central Sparks (12/06/2021),<20
1252278,2021,12-06-2021,2,Thunder,Central Sparks,E Threlkeld,31,51,60.78,0,0,out,E Threlkeld (Thunder),vs Central Sparks (12/06/2021),20-49
1252278,2021,12-06-2021,2,Thunder,Central Sparks,EL Lamb,39,47,82.98,0,0,out,EL Lamb (Thunder),vs Central Sparks (12/06/2021),20-49
1252278,2021,12-06-2021,2,Thunder,Central Sparks,GEB Boyce,26,34,76.47,0,0,out,GEB Boyce (Thunder),vs Central Sparks (12/06/2021),20-49
1252278,2021,12-06-2021,2,Thunder,Central Sparks,L Jackson,30,56,53.57,0,0,out,L Jackson (Thunder),vs Central Sparks (12/06/2021),20-49
1252278,2021,12-06-2021,2,Thunder,Central Sparks,L Marshall,32,55,58.18,0,0,out,L Marshall (Thunder),vs Central Sparks (12/06/2021),20-49
1252278,2021,12-06-2021,2,Thunder,Central Sparks,N Brown,6,12,50,0,0,out,N Brown (Thunder),vs Central Sparks (12/06/2021),<20
1252278,2021,12-06-2021,2,Thunder,Central Sparks,P Cleary,1,6,16.67,0,0,out,P Cleary (Thunder),vs Central Sparks (12/06/2021),<20
1252278,2021,12-06-2021,2,Thunder,Central Sparks,R Duckworth,1,12,8.33,0,0,out,R Duckworth (Thunder),vs Central Sparks (12/06/2021),<20
1252279,2021,12-06-2021,1,Western Storm,Southern Vipers,DR Gibson,16,14,114.29,0,0,out,DR Gibson (Western Storm),vs Southern Vipers (12/06/2021),<20
1252279,2021,12-06-2021,1,Western Storm,Southern Vipers,E Corney,7,13,53.85,0,0,out,E Corney (Western Storm),vs Southern Vipers (12/06/2021),<20
1252279,2021,12-06-2021,1,Western Storm,Southern Vipers,FMK Morris,32,58,55.17,0,0,out,FMK Morris (Western Storm),vs Southern Vipers (12/06/2021),20-49
1252279,2021,12-06-2021,1,Western Storm,Southern Vipers,GM Hennessy,11,25,44,0,0,out,GM Hennessy (Western Storm),vs Southern Vipers (12/06/2021),<20
1252279,2021,12-06-2021,1,Western Storm,Southern Vipers,KL George,37,65,56.92,0,0,out,KL George (Western Storm),vs Southern Vipers (12/06/2021),20-49
1252279,2021,12-06-2021,1,Western Storm,Southern Vipers,L Filer,5,8,62.5,0,0,not out,L Filer (Western Storm),vs Southern Vipers (12/06/2021),<20
1252279,2021,12-06-2021,1,Western Storm,Southern Vipers,LA Parfitt,10,42,23.81,0,0,out,LA Parfitt (Western Storm),vs Southern Vipers (12/06/2021),<20
1252279,2021,12-06-2021,1,Western Storm,Southern Vipers,MJ Robbins,6,25,24,0,0,out,MJ Robbins (Western Storm),vs Southern Vipers (12/06/2021),<20
1252279,2021,12-06-2021,1,Western Storm,Southern Vipers,N Harvey,0,6,0,0,0,out,N Harvey (Western Storm),vs Southern Vipers (12/06/2021),<20
1252279,2021,12-06-2021,1,Western Storm,Southern Vipers,NAJ Wraith,21,33,63.64,0,0,out,NAJ Wraith (Western Storm),vs Southern Vipers (12/06/2021),20-49
1252279,2021,12-06-2021,1,Western Storm,Southern Vipers,SN Luff,8,26,30.77,0,0,out,SN Luff (Western Storm),vs Southern Vipers (12/06/2021),<20
1252279,2021,12-06-2021,2,Southern Vipers,Western Storm,DN Wyatt,28,31,90.32,0,0,out,DN Wyatt (Southern Vipers),vs Western Storm (12/06/2021),20-49
1252279,2021,12-06-2021,2,Southern Vipers,Western Storm,EM McCaughan,4,14,28.57,0,0,not out,EM McCaughan (Southern Vipers),vs Western Storm (12/06/2021),<20
1252279,2021,12-06-2021,2,Southern Vipers,Western Storm,GL Adams,77,105,73.33,1,0,out,GL Adams (Southern Vipers),vs Western Storm (12/06/2021),50-99
1252279,2021,12-06-2021,2,Southern Vipers,Western Storm,ME Bouchier,57,70,81.43,1,0,not out,ME Bouchier (Southern Vipers),vs Western Storm (12/06/2021),50-99
1252280,2021,10-09-2021,1,Western Storm,Northern Diamonds,A Griffiths,36,39,92.31,0,0,out,A Griffiths (Western Storm),vs Northern Diamonds (10/09/2021),20-49
1252280,2021,10-09-2021,1,Western Storm,Northern Diamonds,B Gammon,0,9,0,0,0,out,B Gammon (Western Storm),vs Northern Diamonds (10/09/2021),<20
1252280,2021,10-09-2021,1,Western Storm,Northern Diamonds,C Skelton,30,52,57.69,0,0,out,C Skelton (Western Storm),vs Northern Diamonds (10/09/2021),20-49
1252280,2021,10-09-2021,1,Western Storm,Northern Diamonds,DR Gibson,0,2,0,0,0,out,DR Gibson (Western Storm),vs Northern Diamonds (10/09/2021),<20
1252280,2021,10-09-2021,1,Western Storm,Northern Diamonds,FMK Morris,30,33,90.91,0,0,out,FMK Morris (Western Storm),vs Northern Diamonds (10/09/2021),20-49
1252280,2021,10-09-2021,1,Western Storm,Northern Diamonds,GM Hennessy,5,17,29.41,0,0,out,GM Hennessy (Western Storm),vs Northern Diamonds (10/09/2021),<20
1252280,2021,10-09-2021,1,Western Storm,Northern Diamonds,J Roberts,0,4,0,0,0,out,J Roberts (Western Storm),vs Northern Diamonds (10/09/2021),<20
1252280,2021,10-09-2021,1,Western Storm,Northern Diamonds,L Filer,0,1,0,0,0,out,L Filer (Western Storm),vs Northern Diamonds (10/09/2021),<20
1252280,2021,10-09-2021,1,Western Storm,Northern Diamonds,NAJ Wraith,0,1,0,0,0,out,NAJ Wraith (Western Storm),vs Northern Diamonds (10/09/2021),<20
1252280,2021,10-09-2021,1,Western Storm,Northern Diamonds,SN Luff,65,82,79.27,1,0,out,SN Luff (Western Storm),vs Northern Diamonds (10/09/2021),50-99
1252280,2021,10-09-2021,2,Northern Diamonds,Western Storm,BAM Heath,32,33,96.97,0,0,not out,BAM Heath (Northern Diamonds),vs Western Storm (10/09/2021),20-49
1252280,2021,10-09-2021,2,Northern Diamonds,Western Storm,HJ Armitage,68,75,90.67,1,0,not out,HJ Armitage (Northern Diamonds),vs Western Storm (10/09/2021),50-99
1252280,2021,10-09-2021,2,Northern Diamonds,Western Storm,L Dobson,16,19,84.21,0,0,out,L Dobson (Northern Diamonds),vs Western Storm (10/09/2021),<20
1252280,2021,10-09-2021,2,Northern Diamonds,Western Storm,L Winfield,16,30,53.33,0,0,out,L Winfield (Northern Diamonds),vs Western Storm (10/09/2021),<20
1252280,2021,10-09-2021,2,Northern Diamonds,Western Storm,SL Kalis,32,46,69.57,0,0,out,SL Kalis (Northern Diamonds),vs Western Storm (10/09/2021),20-49
1252281,2021,10-09-2021,1,South East Stars,Lightning,A Capsey,78,77,101.3,1,0,out,A Capsey (South East Stars),vs Lightning (10/09/2021),50-99
1252281,2021,10-09-2021,1,South East Stars,Lightning,A Cranstone,17,23,73.91,0,0,out,A Cranstone (South East Stars),vs Lightning (10/09/2021),<20
1252281,2021,10-09-2021,1,South East Stars,Lightning,AN Davidson-Richards,5,11,45.45,0,0,out,AN Davidson-Richards (South East Stars),vs Lightning (10/09/2021),<20
1252281,2021,10-09-2021,1,South East Stars,Lightning,BF Smith,84,75,112,1,0,out,BF Smith (South East Stars),vs Lightning (10/09/2021),50-99
1252281,2021,10-09-2021,1,South East Stars,Lightning,Emma Jones,20,15,133.33,0,0,not out,Emma Jones (South East Stars),vs Lightning (10/09/2021),20-49
1252281,2021,10-09-2021,1,South East Stars,Lightning,GJ Gibbs,1,3,33.33,0,0,out,GJ Gibbs (South East Stars),vs Lightning (10/09/2021),<20
1252281,2021,10-09-2021,1,South East Stars,Lightning,K Moore,39,35,111.43,0,0,out,K Moore (South East Stars),vs Lightning (10/09/2021),20-49
1252281,2021,10-09-2021,1,South East Stars,Lightning,KE White,6,17,35.29,0,0,out,KE White (South East Stars),vs Lightning (10/09/2021),<20
1252281,2021,10-09-2021,1,South East Stars,Lightning,KM Chathli,21,33,63.64,0,0,out,KM Chathli (South East Stars),vs Lightning (10/09/2021),20-49
1252281,2021,10-09-2021,1,South East Stars,Lightning,PA Franklin,9,20,45,0,0,out,PA Franklin (South East Stars),vs Lightning (10/09/2021),<20
1252281,2021,10-09-2021,2,Lightning,South East Stars,AJ Freeborn,24,47,51.06,0,0,out,AJ Freeborn (Lightning),vs South East Stars (10/09/2021),20-49
1252281,2021,10-09-2021,2,Lightning,South East Stars,B Harmer,14,16,87.5,0,0,out,B Harmer (Lightning),vs South East Stars (10/09/2021),<20
1252281,2021,10-09-2021,2,Lightning,South East Stars,E Claridge,7,13,53.85,0,0,out,E Claridge (Lightning),vs South East Stars (10/09/2021),<20
1252281,2021,10-09-2021,2,Lightning,South East Stars,G Ballinger,6,4,150,0,0,out,G Ballinger (Lightning),vs South East Stars (10/09/2021),<20
1252281,2021,10-09-2021,2,Lightning,South East Stars,J Groves,2,3,66.67,0,0,not out,J Groves (Lightning),vs South East Stars (10/09/2021),<20
1252281,2021,10-09-2021,2,Lightning,South East Stars,KE Bryce,87,121,71.9,1,0,out,KE Bryce (Lightning),vs South East Stars (10/09/2021),50-99
1252281,2021,10-09-2021,2,Lightning,South East Stars,KL Gordon,24,36,66.67,0,0,out,KL Gordon (Lightning),vs South East Stars (10/09/2021),20-49
1252281,2021,10-09-2021,2,Lightning,South East Stars,S Munro,17,17,100,0,0,out,S Munro (Lightning),vs South East Stars (10/09/2021),<20
1252281,2021,10-09-2021,2,Lightning,South East Stars,SJ Bryce,45,42,107.14,0,0,out,SJ Bryce (Lightning),vs South East Stars (10/09/2021),20-49
1252281,2021,10-09-2021,2,Lightning,South East Stars,T Graves,4,10,40,0,0,out,T Graves (Lightning),vs South East Stars (10/09/2021),<20
1252281,2021,10-09-2021,2,Lightning,South East Stars,Y Graves,4,8,50,0,0,out,Y Graves (Lightning),vs South East Stars (10/09/2021),<20
1252282,2021,10-09-2021,1,Sunrisers,Central Sparks,AJ Macleod,46,46,100,0,0,out,AJ Macleod (Sunrisers),vs Central Sparks (10/09/2021),20-49
1252282,2021,10-09-2021,1,Sunrisers,Central Sparks,CL Griffith,69,103,66.99,1,0,out,CL Griffith (Sunrisers),vs Central Sparks (10/09/2021),50-99
1252282,2021,10-09-2021,1,Sunrisers,Central Sparks,FC Wilson,0,6,0,0,0,out,FC Wilson (Sunrisers),vs Central Sparks (10/09/2021),<20
1252282,2021,10-09-2021,1,Sunrisers,Central Sparks,G Scrivens,26,57,45.61,0,0,out,G Scrivens (Sunrisers),vs Central Sparks (10/09/2021),20-49
1252282,2021,10-09-2021,1,Sunrisers,Central Sparks,J Gardner,19,18,105.56,0,0,out,J Gardner (Sunrisers),vs Central Sparks (10/09/2021),<20
1252282,2021,10-09-2021,1,Sunrisers,Central Sparks,KS Castle,8,14,57.14,0,0,out,KS Castle (Sunrisers),vs Central Sparks (10/09/2021),<20
1252282,2021,10-09-2021,1,Sunrisers,Central Sparks,M Rogers,8,10,80,0,0,not out,M Rogers (Sunrisers),vs Central Sparks (10/09/2021),<20
1252282,2021,10-09-2021,1,Sunrisers,Central Sparks,ND Dattani,7,9,77.78,0,0,out,ND Dattani (Sunrisers),vs Central Sparks (10/09/2021),<20
1252282,2021,10-09-2021,2,Central Sparks,Sunrisers,D Perrin,20,36,55.56,0,0,out,D Perrin (Central Sparks),vs Sunrisers (10/09/2021),20-49
1252282,2021,10-09-2021,2,Central Sparks,Sunrisers,E Jones,31,46,67.39,0,0,out,E Jones (Central Sparks),vs Sunrisers (10/09/2021),20-49
1252282,2021,10-09-2021,2,Central Sparks,Sunrisers,GM Davies,50,63,79.37,1,0,out,GM Davies (Central Sparks),vs Sunrisers (10/09/2021),50-99
1252282,2021,10-09-2021,2,Central Sparks,Sunrisers,Marie Kelly,58,68,85.29,1,0,out,Marie Kelly (Central Sparks),vs Sunrisers (10/09/2021),50-99
1252282,2021,10-09-2021,2,Central Sparks,Sunrisers,TF Brookes,22,31,70.97,0,0,not out,TF Brookes (Central Sparks),vs Sunrisers (10/09/2021),20-49
1252283,2021,10-09-2021,1,Thunder,Southern Vipers,A Hartley,0,1,0,0,0,not out,A Hartley (Thunder),vs Southern Vipers (10/09/2021),<20
1252283,2021,10-09-2021,1,Thunder,Southern Vipers,AE Dyson,6,35,17.14,0,0,out,AE Dyson (Thunder),vs Southern Vipers (10/09/2021),<20
1252283,2021,10-09-2021,1,Thunder,Southern Vipers,E Threlkeld,0,8,0,0,0,out,E Threlkeld (Thunder),vs Southern Vipers (10/09/2021),<20
1252283,2021,10-09-2021,1,Thunder,Southern Vipers,EL Lamb,17,31,54.84,0,0,out,EL Lamb (Thunder),vs Southern Vipers (10/09/2021),<20
1252283,2021,10-09-2021,1,Thunder,Southern Vipers,GEB Boyce,4,5,80,0,0,out,GEB Boyce (Thunder),vs Southern Vipers (10/09/2021),<20
1252283,2021,10-09-2021,1,Thunder,Southern Vipers,HE Jones,2,8,25,0,0,out,HE Jones (Thunder),vs Southern Vipers (10/09/2021),<20
1252283,2021,10-09-2021,1,Thunder,Southern Vipers,KL Cross,57,87,65.52,1,0,out,KL Cross (Thunder),vs Southern Vipers (10/09/2021),50-99
1252283,2021,10-09-2021,1,Thunder,Southern Vipers,L Jackson,4,16,25,0,0,out,L Jackson (Thunder),vs Southern Vipers (10/09/2021),<20
1252283,2021,10-09-2021,1,Thunder,Southern Vipers,L Marshall,2,9,22.22,0,0,out,L Marshall (Thunder),vs Southern Vipers (10/09/2021),<20
1252283,2021,10-09-2021,1,Thunder,Southern Vipers,N Brown,1,4,25,0,0,out,N Brown (Thunder),vs Southern Vipers (10/09/2021),<20
1252283,2021,10-09-2021,1,Thunder,Southern Vipers,S Smale,0,1,0,0,0,out,S Smale (Thunder),vs Southern Vipers (10/09/2021),<20
1252283,2021,10-09-2021,2,Southern Vipers,Thunder,AZ Monaghan,0,1,0,0,0,not out,AZ Monaghan (Southern Vipers),vs Thunder (10/09/2021),<20
1252283,2021,10-09-2021,2,Southern Vipers,Thunder,CE Rudd,13,42,30.95,0,0,out,CE Rudd (Southern Vipers),vs Thunder (10/09/2021),<20
1252283,2021,10-09-2021,2,Southern Vipers,Thunder,E Windsor,26,57,45.61,0,0,not out,E Windsor (Southern Vipers),vs Thunder (10/09/2021),20-49
1252283,2021,10-09-2021,2,Southern Vipers,Thunder,EM McCaughan,41,49,83.67,0,0,out,EM McCaughan (Southern Vipers),vs Thunder (10/09/2021),20-49
1252283,2021,10-09-2021,2,Southern Vipers,Thunder,GA Elwiss,0,4,0,0,0,out,GA Elwiss (Southern Vipers),vs Thunder (10/09/2021),<20
1252283,2021,10-09-2021,2,Southern Vipers,Thunder,GH Lewis,16,26,61.54,0,0,out,GH Lewis (Southern Vipers),vs Thunder (10/09/2021),<20
1252283,2021,10-09-2021,2,Southern Vipers,Thunder,GL Adams,2,11,18.18,0,0,out,GL Adams (Southern Vipers),vs Thunder (10/09/2021),<20
1252283,2021,10-09-2021,2,Southern Vipers,Thunder,PJ Scholfield,2,13,15.38,0,0,out,PJ Scholfield (Southern Vipers),vs Thunder (10/09/2021),<20
1252283,2021,10-09-2021,2,Southern Vipers,Thunder,TG Norris,0,7,0,0,0,out,TG Norris (Southern Vipers),vs Thunder (10/09/2021),<20
1252284,2021,12-09-2021,1,Northern Diamonds,Thunder,A Campbell,48,50,96,0,0,out,A Campbell (Northern Diamonds),vs Thunder (12/09/2021),20-49
1252284,2021,12-09-2021,1,Northern Diamonds,Thunder,BA Langston,58,30,193.33,1,0,not out,BA Langston (Northern Diamonds),vs Thunder (12/09/2021),50-99
1252284,2021,12-09-2021,1,Northern Diamonds,Thunder,BAM Heath,78,65,120,1,0,not out,BAM Heath (Northern Diamonds),vs Thunder (12/09/2021),50-99
1252284,2021,12-09-2021,1,Northern Diamonds,Thunder,HJ Armitage,7,16,43.75,0,0,out,HJ Armitage (Northern Diamonds),vs Thunder (12/09/2021),<20
1252284,2021,12-09-2021,1,Northern Diamonds,Thunder,L Dobson,9,22,40.91,0,0,out,L Dobson (Northern Diamonds),vs Thunder (12/09/2021),<20
1252284,2021,12-09-2021,1,Northern Diamonds,Thunder,LCN Smith,6,13,46.15,0,0,out,LCN Smith (Northern Diamonds),vs Thunder (12/09/2021),<20
1252284,2021,12-09-2021,1,Northern Diamonds,Thunder,RHM Hopkins,20,42,47.62,0,0,out,RHM Hopkins (Northern Diamonds),vs Thunder (12/09/2021),20-49
1252284,2021,12-09-2021,1,Northern Diamonds,Thunder,SL Kalis,57,67,85.07,1,0,out,SL Kalis (Northern Diamonds),vs Thunder (12/09/2021),50-99
1252284,2021,12-09-2021,2,Thunder,Northern Diamonds,A Hartley,6,6,100,0,0,not out,A Hartley (Thunder),vs Northern Diamonds (12/09/2021),<20
1252284,2021,12-09-2021,2,Thunder,Northern Diamonds,AE Dyson,3,16,18.75,0,0,out,AE Dyson (Thunder),vs Northern Diamonds (12/09/2021),<20
1252284,2021,12-09-2021,2,Thunder,Northern Diamonds,D Mullan,8,27,29.63,0,0,out,D Mullan (Thunder),vs Northern Diamonds (12/09/2021),<20
1252284,2021,12-09-2021,2,Thunder,Northern Diamonds,E Threlkeld,13,25,52,0,0,out,E Threlkeld (Thunder),vs Northern Diamonds (12/09/2021),<20
1252284,2021,12-09-2021,2,Thunder,Northern Diamonds,GEB Boyce,67,104,64.42,1,0,out,GEB Boyce (Thunder),vs Northern Diamonds (12/09/2021),50-99
1252284,2021,12-09-2021,2,Thunder,Northern Diamonds,HE Jones,3,6,50,0,0,not out,HE Jones (Thunder),vs Northern Diamonds (12/09/2021),<20
